2018-03-30T01:08:26+07:00 ERR (3): error-router-no-match	54.36.148.220	Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/)		GET	http://lifedeco.vn/category/nha-pho-biet-thu/
2018-03-30T04:34:24+07:00 ERR (3): error-router-no-match	66.249.71.128	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	http://lifedeco.vn/2017/04/	GET	http://lifedeco.vn/wp-content/themes/lifedeco/assets/css/owl.carousel.css?ver=5.1.3
2018-03-30T04:34:25+07:00 ERR (3): error-router-no-match	66.249.71.128	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	http://lifedeco.vn/2017/04/	GET	http://lifedeco.vn/wp-content/themes/lifedeco/assets/css/reslider.css?ver=5.1.3
2018-03-30T04:34:25+07:00 ERR (3): error-router-no-match	66.249.71.128	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	http://lifedeco.vn/2017/04/	GET	http://lifedeco.vn/wp-content/themes/lifedeco/assets/css/tabacc.css?ver=5.1.3
2018-03-30T04:34:26+07:00 ERR (3): error-router-no-match	66.249.71.159	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	http://lifedeco.vn/2017/04/	GET	http://lifedeco.vn/wp-content/themes/lifedeco/assets/css/main_menu/bootstrap.min.css?ver=5.1.3
2018-03-30T04:34:26+07:00 ERR (3): error-router-no-match	66.249.71.128	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	http://lifedeco.vn/2017/04/	GET	http://lifedeco.vn/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=4.6.1
2018-03-30T04:34:27+07:00 ERR (3): error-router-no-match	66.249.71.159	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	http://lifedeco.vn/2017/04/	GET	http://lifedeco.vn/wp-content/themes/lifedeco/core/assets/css/animate.css?ver=5.1.3
2018-03-30T04:34:27+07:00 ERR (3): error-router-no-match	66.249.71.159	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	http://lifedeco.vn/2017/04/	GET	http://lifedeco.vn/wp-content/themes/lifedeco/assets/css/reset.css?ver=5.1.3
2018-03-30T04:34:28+07:00 ERR (3): error-router-no-match	66.249.71.159	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	http://lifedeco.vn/2017/04/	GET	http://lifedeco.vn/wp-content/themes/lifedeco/assets/css/detached.css?ver=5.1.3
2018-03-30T04:34:28+07:00 ERR (3): error-router-no-match	66.249.71.159	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	http://lifedeco.vn/2017/04/	GET	http://lifedeco.vn/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.3.1.5
2018-03-30T04:34:29+07:00 ERR (3): error-router-no-match	66.249.71.159	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	http://lifedeco.vn/2017/04/	GET	http://lifedeco.vn/wp-content/themes/lifedeco/assets/css/responsive-tabs.css?ver=5.1.3
2018-03-30T04:34:30+07:00 ERR (3): error-router-no-match	66.249.71.159	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	http://lifedeco.vn/2017/04/	GET	http://lifedeco.vn/wp-content/themes/lifedeco/assets/css/responsive-portfolio.css?ver=5.1.3
2018-03-30T04:34:30+07:00 ERR (3): error-router-no-match	66.249.71.159	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	http://lifedeco.vn/2017/04/	GET	http://lifedeco.vn/wp-content/plugins/column-posts/css/cp_multicolumn.css?ver=1.0
2018-03-30T04:35:30+07:00 ERR (3): error-router-no-match	54.175.253.239	MauiBot (crawler.feedback+wc@gmail.com)		GET	http://lifedeco.vn/pictures/websites/
2018-03-30T04:36:55+07:00 ERR (3): error-router-no-match	54.36.148.111	Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/)		GET	http://lifedeco.vn/2017/04/26/
2018-03-30T04:48:24+07:00 ERR (3): error-router-no-match	203.113.152.4	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:37.0) Gecko/20100101 Firefox/37.0		GET	http://lifedeco.vn/robots.txt
2018-03-30T04:57:23+07:00 ERR (3): error-router-no-match	54.175.253.239	MauiBot (crawler.feedback+wc@gmail.com)		GET	http://lifedeco.vn/robots.txt
2018-03-30T05:06:12+07:00 ERR (3): error-router-no-match	66.249.71.128	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	http://lifedeco.vn/2017/04/	GET	http://lifedeco.vn/wp-content/themes/lifedeco/assets/css/detached.css?ver=5.1.3
2018-03-30T05:06:12+07:00 ERR (3): error-router-no-match	66.249.71.128	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	http://lifedeco.vn/2017/04/	GET	http://lifedeco.vn/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=4.6.1
2018-03-30T05:06:13+07:00 ERR (3): error-router-no-match	66.249.71.130	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	http://lifedeco.vn/2017/04/	GET	http://lifedeco.vn/wp-content/themes/lifedeco/core/assets/css/animate.css?ver=5.1.3
2018-03-30T05:06:13+07:00 ERR (3): error-router-no-match	66.249.71.159	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	http://lifedeco.vn/2017/04/	GET	http://lifedeco.vn/wp-content/themes/lifedeco/assets/css/main_menu/menu-3.css?ver=5.1.3
2018-03-30T05:06:14+07:00 ERR (3): error-router-no-match	66.249.71.130	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	http://lifedeco.vn/2017/04/	GET	http://lifedeco.vn/wp-content/themes/lifedeco/assets/css/owl.carousel.css?ver=5.1.3
2018-03-30T05:06:14+07:00 ERR (3): error-router-no-match	66.249.71.159	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	http://lifedeco.vn/2017/04/	GET	http://lifedeco.vn/wp-content/themes/lifedeco/style.css?ver=5.1.3
2018-03-30T05:06:15+07:00 ERR (3): error-router-no-match	66.249.71.130	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	http://lifedeco.vn/2017/04/	GET	http://lifedeco.vn/wp-content/themes/lifedeco/assets/css/cube/cubeportfolio.min.css?ver=5.1.3
2018-03-30T05:06:15+07:00 ERR (3): error-router-no-match	66.249.71.159	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	http://lifedeco.vn/2017/04/	GET	http://lifedeco.vn/wp-content/themes/lifedeco/assets/css/loopslider.css?ver=5.1.3
2018-03-30T05:06:16+07:00 ERR (3): error-router-no-match	66.249.71.159	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	http://lifedeco.vn/2017/04/	GET	http://lifedeco.vn/wp-content/themes/lifedeco/assets/css/responsive.css?ver=5.1.3
2018-03-30T05:06:16+07:00 ERR (3): error-router-no-match	66.249.71.159	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	http://lifedeco.vn/2017/04/	GET	http://lifedeco.vn/wp-content/themes/lifedeco/assets/css/box-shortcodes.css?ver=5.1.3
2018-03-30T05:06:17+07:00 ERR (3): error-router-no-match	66.249.71.159	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	http://lifedeco.vn/2017/04/	GET	http://lifedeco.vn/wp-content/themes/lifedeco/assets/css/main_menu/bootstrap.min.css?ver=5.1.3
2018-03-30T05:06:18+07:00 ERR (3): error-router-no-match	66.249.71.128	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	http://lifedeco.vn/2017/04/	GET	http://lifedeco.vn/wp-content/themes/lifedeco/assets/css/owl.transitions.css?ver=5.1.3
2018-03-30T05:06:18+07:00 ERR (3): error-router-no-match	66.249.71.128	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	http://lifedeco.vn/2017/04/	GET	http://lifedeco.vn/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.3.1.5
2018-03-30T05:06:19+07:00 ERR (3): error-router-no-match	66.249.71.128	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	http://lifedeco.vn/2017/04/	GET	http://lifedeco.vn/wp-content/themes/lifedeco/assets/css/tabacc.css?ver=5.1.3
2018-03-30T05:06:19+07:00 ERR (3): error-router-no-match	66.249.71.128	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	http://lifedeco.vn/2017/04/	GET	http://lifedeco.vn/wp-content/themes/lifedeco/assets/css/king-hosting.css?ver=5.1.3
2018-03-30T05:06:20+07:00 ERR (3): error-router-no-match	66.249.71.159	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	http://lifedeco.vn/2017/04/	GET	http://lifedeco.vn/wp-content/themes/lifedeco/assets/css/arkahost.css?ver=5.1.3
2018-03-30T05:06:20+07:00 ERR (3): error-router-no-match	66.249.71.159	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	http://lifedeco.vn/2017/04/	GET	http://lifedeco.vn/wp-content/themes/lifedeco/assets/css/king.css?ver=5.1.3
2018-03-30T05:06:21+07:00 ERR (3): error-router-no-match	66.249.71.159	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	http://lifedeco.vn/2017/04/	GET	http://lifedeco.vn/wp-content/themes/lifedeco/assets/css/shortcodes.css?ver=5.1.3
2018-03-30T05:06:22+07:00 ERR (3): error-router-no-match	66.249.79.30	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	http://lifedeco.vn/2017/04/	GET	http://lifedeco.vn/wp-content/themes/lifedeco/assets/css/responsive-tabs.css?ver=5.1.3
2018-03-30T05:06:22+07:00 ERR (3): error-router-no-match	66.249.71.159	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	http://lifedeco.vn/2017/04/	GET	http://lifedeco.vn/wp-content/themes/lifedeco/assets/css/responsive-portfolio.css?ver=5.1.3
2018-03-30T05:06:22+07:00 ERR (3): error-router-no-match	66.249.71.159	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	http://lifedeco.vn/2017/04/	GET	http://lifedeco.vn/wp-content/themes/lifedeco/assets/css/reset.css?ver=5.1.3
2018-03-30T05:06:23+07:00 ERR (3): error-router-no-match	66.249.71.159	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	http://lifedeco.vn/2017/04/	GET	http://lifedeco.vn/wp-content/plugins/column-posts/css/cp_multicolumn.css?ver=1.0
2018-03-30T05:06:24+07:00 ERR (3): error-router-no-match	66.249.71.159	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	http://lifedeco.vn/2017/04/	GET	http://lifedeco.vn/wp-content/themes/lifedeco/assets/css/reslider.css?ver=5.1.3
2018-03-30T05:52:05+07:00 ERR (3): error-router-no-match	54.36.148.33	Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/)		GET	http://lifedeco.vn/Hinh-anh-shop-dep/Hinh-anh-giay-dep-61-TL.html
2018-03-30T05:53:32+07:00 ERR (3): error-router-no-match	54.36.148.213	Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/)		GET	http://lifedeco.vn/tag/biet-thu-dep/
2018-03-30T06:41:09+07:00 ERR (3): error-router-no-match	54.36.148.164	Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/)		GET	http://lifedeco.vn/lien-he/feed/
2018-03-30T06:50:12+07:00 ERR (3): error-router-no-match	66.249.71.128	Googlebot-Image/1.0		GET	http://lifedeco.vn/Uploads/images/beer/1/thiet-ke-thi-cong-xaydung-beerclub%20%286%29.jpg
2018-03-30T07:07:04+07:00 ERR (3): error-router-no-match	66.249.82.193	Mozilla/5.0 (Linux; Android 6.0.1; STV100-1 Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.109 Mobile Safari/537.36	http://lifedeco.vn/	GET	http://lifedeco.vn/css/font-style-2.css
2018-03-30T07:08:53+07:00 ERR (3): error-router-no-match	66.249.82.223	Mozilla/5.0 (Linux; Android 6.0.1; STV100-1 Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.109 Mobile Safari/537.36	http://lifedeco.vn/nha-pho-biet-thu-pc-7	GET	http://lifedeco.vn/css/font-style-2.css
2018-03-30T07:08:58+07:00 ERR (3): error-router-no-match	66.249.82.223	Mozilla/5.0 (Linux; Android 6.0.1; STV100-1 Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.109 Mobile Safari/537.36	http://lifedeco.vn/can-ho-q-5-pd-20	GET	http://lifedeco.vn/css/font-style-2.css
2018-03-30T07:09:13+07:00 ERR (3): error-router-no-match	66.249.82.193	Mozilla/5.0 (Linux; Android 6.0.1; STV100-1 Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.109 Mobile Safari/537.36	http://lifedeco.vn/man-nhan-voi-nhung-ban-bep-co-thiet-ke-cuc-doc-n-13	GET	http://lifedeco.vn/css/font-style-2.css
2018-03-30T07:09:19+07:00 ERR (3): error-router-no-match	117.4.185.73	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3014.0 Safari/537.36	https://www.google.com.vn/	GET	http://lifedeco.vn/wp-content/uploads/2017/06/quan-cafe-san-vuon-dep-2-1024x768.png
2018-03-30T07:10:43+07:00 ERR (3): error-router-no-match	66.249.82.223	Mozilla/5.0 (Linux; Android 6.0.1; STV100-1 Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.109 Mobile Safari/537.36	http://lifedeco.vn/man-nhan-voi-nhung-ban-bep-co-thiet-ke-cuc-doc-n-13	GET	http://lifedeco.vn/css/font-style-2.css
2018-03-30T07:39:14+07:00 ERR (3): error-router-no-match	66.249.71.159	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	http://lifedeco.vn/thiet-ke-thi-cong-pca-4	GET	http://lifedeco.vn/css/font-style-2.css
2018-03-30T07:39:31+07:00 ERR (3): error-router-no-match	195.154.177.103	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36	http://lifedeco.vn/readme.html	GET	http://lifedeco.vn/readme.html
2018-03-30T07:45:08+07:00 ERR (3): error-router-no-match	66.249.71.159	Googlebot-Image/1.0		GET	http://lifedeco.vn/Uploads/images/nhapho/22/xay-nha-pho-nho%20%284%29.jpg
2018-03-30T07:53:38+07:00 ERR (3): error-router-no-match	66.249.79.30	Googlebot-Image/1.0		GET	http://lifedeco.vn/wp-content/uploads/2017/06/quan-cafe-san-vuon-dep-5-1024x768.png
2018-03-30T07:56:40+07:00 ERR (3): error-router-no-match	66.249.71.128	Googlebot-Image/1.0		GET	http://lifedeco.vn/wp-content/uploads/2017/06/biet-thu-dep-11.png
2018-03-30T08:17:59+07:00 ERR (3): error-router-no-match	171.249.71.220	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36	http://lifedeco.vn/	GET	http://lifedeco.vn/css/font-style-2.css
2018-03-30T08:19:46+07:00 ERR (3): error-router-no-match	171.249.71.220	Mozilla/5.0 (BB10; Kbd) AppleWebKit/537.35+ (KHTML, like Gecko) Version/10.3.3.2205 Mobile Safari/537.35+	http://lifedeco.vn/	GET	http://lifedeco.vn/css/font-style-2.css
2018-03-30T08:24:56+07:00 ERR (3): error-router-no-match	171.249.71.220	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) coc_coc_browser/68.4.154 Chrome/62.4.3202.154 Safari/537.36	http://lifedeco.vn/	GET	http://lifedeco.vn/css/font-style-2.css
2018-03-30T08:25:04+07:00 ERR (3): error-router-no-match	171.249.71.220	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) coc_coc_browser/68.4.154 Chrome/62.4.3202.154 Safari/537.36	http://lifedeco.vn/nha-pho-biet-thu-pc-7	GET	http://lifedeco.vn/css/font-style-2.css
2018-03-30T08:25:05+07:00 ERR (3): error-router-no-match	171.249.71.220	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) coc_coc_browser/68.4.154 Chrome/62.4.3202.154 Safari/537.36	http://lifedeco.vn/nha-pho-biet-thu-pc-7	GET	http://lifedeco.vn/pictures/websites/
2018-03-30T08:25:09+07:00 ERR (3): error-router-no-match	171.249.71.220	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) coc_coc_browser/68.4.154 Chrome/62.4.3202.154 Safari/537.36	http://lifedeco.vn/can-ho-q-5-pd-20	GET	http://lifedeco.vn/css/font-style-2.css
2018-03-30T08:27:41+07:00 ERR (3): error-router-no-match	171.249.71.220	Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_5 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D60 Safari/604.1	http://lifedeco.vn/	GET	http://lifedeco.vn/css/font-style-2.css
2018-03-30T08:27:44+07:00 ERR (3): error-router-no-match	171.249.71.220	Mozilla/5.0 (Linux; Android 5.1; 1201 Build/LMY47I; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.98 Mobile Safari/537.36	http://lifedeco.vn/	GET	http://lifedeco.vn/css/font-style-2.css
2018-03-30T08:27:44+07:00 ERR (3): error-router-no-match	171.249.71.220	Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_5 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D60 Safari/604.1	http://lifedeco.vn/nha-pho-biet-thu-pc-7	GET	http://lifedeco.vn/css/font-style-2.css
2018-03-30T08:27:50+07:00 ERR (3): error-router-no-match	171.249.71.220	Mozilla/5.0 (Linux; Android 5.1; 1201 Build/LMY47I; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.98 Mobile Safari/537.36	http://lifedeco.vn/nha-pho-biet-thu-pc-7	GET	http://lifedeco.vn/css/font-style-2.css
